id_student,final_result,target_lulus,avg_score_early,Prediksi_Lulus,Probabilitas_Lulus,Hasil_Prediksi,Hasil_Aktual
613644,Withdrawn,0,89.0,0,0.44670135,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2693772,Withdrawn,0,0.0,0,0.24657814,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
687402,Pass,1,100.0,1,0.5882939,LULUS (1),LULUS (1)
694380,Withdrawn,0,1.0,1,0.67862654,LULUS (1),GAGAL/MUNDUR (0)
574727,Withdrawn,0,0.0,0,0.036928065,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
652105,Fail,0,0.0,0,0.026712524,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
682480,Pass,1,100.0,1,0.6028171,LULUS (1),LULUS (1)
107455,Fail,0,72.0,1,0.615227,LULUS (1),GAGAL/MUNDUR (0)
134578,Fail,0,0.0,0,0.12157434,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
512581,Fail,0,70.0,1,0.6990824,LULUS (1),GAGAL/MUNDUR (0)
510460,Withdrawn,0,78.0,1,0.7377902,LULUS (1),GAGAL/MUNDUR (0)
610775,Pass,1,88.0,1,0.7807709,LULUS (1),LULUS (1)
615225,Withdrawn,0,93.5,1,0.7482154,LULUS (1),GAGAL/MUNDUR (0)
479828,Pass,1,84.0,1,0.6878148,LULUS (1),LULUS (1)
200860,Pass,1,69.0,0,0.48235685,GAGAL/MUNDUR (0),LULUS (1)
582063,Pass,1,78.0,1,0.5984656,LULUS (1),LULUS (1)
657351,Withdrawn,0,0.0,0,0.48572227,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
610770,Withdrawn,0,0.0,0,0.03227185,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
283783,Withdrawn,0,67.5,1,0.6460127,LULUS (1),GAGAL/MUNDUR (0)
633625,Withdrawn,0,0.0,0,0.30963784,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
228888,Pass,1,99.0,1,0.81942135,LULUS (1),LULUS (1)
2312279,Pass,1,68.0,1,0.5255511,LULUS (1),LULUS (1)
652435,Distinction,1,0.0,0,0.17166097,GAGAL/MUNDUR (0),LULUS (1)
236953,Pass,1,84.0,1,0.7135408,LULUS (1),LULUS (1)
547755,Withdrawn,0,55.0,0,0.36982667,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
630654,Fail,0,76.0,0,0.2751228,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
480716,Pass,1,76.0,1,0.65643615,LULUS (1),LULUS (1)
387550,Fail,0,0.0,0,0.052343898,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
648576,Withdrawn,0,0.0,0,0.06771426,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
552913,Pass,1,50.0,0,0.110936604,GAGAL/MUNDUR (0),LULUS (1)
519800,Pass,1,87.0,1,0.68919706,LULUS (1),LULUS (1)
619054,Withdrawn,0,52.0,0,0.23696284,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
251397,Withdrawn,0,0.0,0,0.017054515,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
589828,Withdrawn,0,81.0,1,0.5067896,LULUS (1),GAGAL/MUNDUR (0)
617343,Withdrawn,0,80.0,1,0.6932436,LULUS (1),GAGAL/MUNDUR (0)
584546,Pass,1,72.0,0,0.49371147,GAGAL/MUNDUR (0),LULUS (1)
605129,Pass,1,0.0,1,0.54062146,LULUS (1),LULUS (1)
556012,Fail,0,65.0,0,0.17958316,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
487711,Distinction,1,97.5,1,0.86554754,LULUS (1),LULUS (1)
235706,Fail,0,92.0,1,0.5396801,LULUS (1),GAGAL/MUNDUR (0)
648161,Pass,1,89.0,1,0.80541396,LULUS (1),LULUS (1)
599718,Pass,1,74.0,1,0.541671,LULUS (1),LULUS (1)
651182,Pass,1,76.0,0,0.4791837,GAGAL/MUNDUR (0),LULUS (1)
526506,Withdrawn,0,80.66666666666667,1,0.695034,LULUS (1),GAGAL/MUNDUR (0)
631355,Fail,0,82.0,1,0.7114294,LULUS (1),GAGAL/MUNDUR (0)
605859,Fail,0,75.0,0,0.46931976,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
515311,Pass,1,74.0,1,0.55909806,LULUS (1),LULUS (1)
685802,Withdrawn,0,0.0,0,0.2807769,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
492240,Pass,1,88.0,1,0.80866444,LULUS (1),LULUS (1)
543910,Pass,1,88.0,1,0.6004083,LULUS (1),LULUS (1)
578199,Pass,1,80.0,1,0.6444411,LULUS (1),LULUS (1)
530360,Fail,0,0.0,0,0.25193018,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
578739,Withdrawn,0,0.0,0,0.18698971,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
622804,Withdrawn,0,40.0,0,0.14548658,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
530663,Pass,1,89.0,1,0.7976079,LULUS (1),LULUS (1)
563453,Pass,1,70.0,1,0.5180461,LULUS (1),LULUS (1)
518116,Fail,0,0.0,0,0.20390643,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
493365,Withdrawn,0,0.0,0,0.021684842,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2630469,Withdrawn,0,56.0,0,0.30172008,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
535215,Pass,1,60.5,1,0.5181599,LULUS (1),LULUS (1)
589894,Withdrawn,0,60.0,1,0.6281535,LULUS (1),GAGAL/MUNDUR (0)
2588215,Fail,0,79.8,0,0.25529668,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
687686,Fail,0,96.0,1,0.9358896,LULUS (1),GAGAL/MUNDUR (0)
694974,Withdrawn,0,100.0,1,0.55727047,LULUS (1),GAGAL/MUNDUR (0)
585963,Fail,0,80.5,1,0.6399949,LULUS (1),GAGAL/MUNDUR (0)
475566,Withdrawn,0,0.0,0,0.017054515,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
302476,Distinction,1,82.0,1,0.72252166,LULUS (1),LULUS (1)
545720,Fail,0,85.0,1,0.72558993,LULUS (1),GAGAL/MUNDUR (0)
539186,Fail,0,49.25,0,0.31755632,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
623010,Pass,1,0.0,1,0.6543636,LULUS (1),LULUS (1)
649004,Pass,1,70.0,1,0.6755242,LULUS (1),LULUS (1)
648001,Distinction,1,0.0,0,0.45071173,GAGAL/MUNDUR (0),LULUS (1)
584733,Pass,1,1.0,1,0.6295507,LULUS (1),LULUS (1)
692805,Pass,1,1.0,1,0.6562681,LULUS (1),LULUS (1)
591774,Pass,1,88.0,1,0.7734159,LULUS (1),LULUS (1)
483275,Pass,1,81.33333333333333,1,0.58915114,LULUS (1),LULUS (1)
581914,Withdrawn,0,0.0,0,0.43701172,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
605225,Pass,1,0.0,0,0.08662516,GAGAL/MUNDUR (0),LULUS (1)
687988,Pass,1,80.0,1,0.6505563,LULUS (1),LULUS (1)
600365,Pass,1,96.0,0,0.368863,GAGAL/MUNDUR (0),LULUS (1)
614025,Withdrawn,0,0.0,0,0.28843826,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
614649,Fail,0,41.0,0,0.10359634,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
622398,Withdrawn,0,0.0,0,0.11228494,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1672690,Fail,0,0.0,0,0.23878895,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
200506,Withdrawn,0,0.0,0,0.036928065,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2238679,Fail,0,41.0,0,0.16222826,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
593671,Fail,0,0.0,0,0.14537773,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
551334,Pass,1,63.0,1,0.588977,LULUS (1),LULUS (1)
241338,Fail,0,87.0,1,0.53788894,LULUS (1),GAGAL/MUNDUR (0)
480086,Pass,1,0.0,0,0.44684505,GAGAL/MUNDUR (0),LULUS (1)
679468,Withdrawn,0,0.0,0,0.21420811,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2550960,Pass,1,92.0,1,0.7837402,LULUS (1),LULUS (1)
544367,Fail,0,0.0,0,0.22468583,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
630586,Fail,0,52.5,0,0.23605667,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
76081,Withdrawn,0,70.6,0,0.31949005,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
498006,Pass,1,86.0,1,0.76496315,LULUS (1),LULUS (1)
269764,Pass,1,0.0,0,0.4537885,GAGAL/MUNDUR (0),LULUS (1)
483064,Pass,1,72.0,1,0.73723865,LULUS (1),LULUS (1)
602706,Withdrawn,0,0.0,0,0.044000834,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
587934,Withdrawn,0,0.0,0,0.03775575,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
601983,Pass,1,100.0,1,0.89031494,LULUS (1),LULUS (1)
561773,Withdrawn,0,0.0,0,0.036928065,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
132423,Withdrawn,0,85.0,1,0.61928767,LULUS (1),GAGAL/MUNDUR (0)
588583,Fail,0,0.0,0,0.09421422,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
611213,Withdrawn,0,0.0,0,0.063572936,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
683465,Withdrawn,0,0.0,0,0.04516397,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
236015,Withdrawn,0,92.0,1,0.7260422,LULUS (1),GAGAL/MUNDUR (0)
510141,Fail,0,63.0,0,0.4807815,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
561452,Distinction,1,83.0,1,0.80602527,LULUS (1),LULUS (1)
543723,Pass,1,73.0,1,0.6016285,LULUS (1),LULUS (1)
597560,Pass,1,83.0,0,0.45326784,GAGAL/MUNDUR (0),LULUS (1)
63721,Distinction,1,86.0,1,0.5667619,LULUS (1),LULUS (1)
674784,Pass,1,100.0,1,0.75932246,LULUS (1),LULUS (1)
470187,Pass,1,0.0,0,0.23193084,GAGAL/MUNDUR (0),LULUS (1)
316454,Withdrawn,0,0.0,0,0.03743526,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
556514,Pass,1,100.0,1,0.7552453,LULUS (1),LULUS (1)
680017,Pass,1,90.0,1,0.8734072,LULUS (1),LULUS (1)
471781,Withdrawn,0,63.0,1,0.6411833,LULUS (1),GAGAL/MUNDUR (0)
602470,Pass,1,0.0,0,0.4128948,GAGAL/MUNDUR (0),LULUS (1)
588031,Pass,1,0.0,0,0.20658055,GAGAL/MUNDUR (0),LULUS (1)
612230,Pass,1,100.0,1,0.6240548,LULUS (1),LULUS (1)
634431,Pass,1,76.0,1,0.5413923,LULUS (1),LULUS (1)
585825,Withdrawn,0,85.0,1,0.6872379,LULUS (1),GAGAL/MUNDUR (0)
616407,Withdrawn,0,92.44444444444444,1,0.64000946,LULUS (1),GAGAL/MUNDUR (0)
105523,Pass,1,55.5,1,0.5049967,LULUS (1),LULUS (1)
480225,Fail,0,38.5,0,0.21952756,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
674746,Withdrawn,0,100.0,1,0.6824314,LULUS (1),GAGAL/MUNDUR (0)
109155,Pass,1,69.0,1,0.6498289,LULUS (1),LULUS (1)
1624025,Pass,1,86.0,1,0.78031856,LULUS (1),LULUS (1)
642083,Pass,1,1.0,1,0.7277454,LULUS (1),LULUS (1)
308982,Withdrawn,0,0.0,0,0.015743485,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
646351,Distinction,1,90.5,1,0.7523421,LULUS (1),LULUS (1)
266558,Pass,1,10.0,0,0.08990279,GAGAL/MUNDUR (0),LULUS (1)
550515,Pass,1,0.0,1,0.57134086,LULUS (1),LULUS (1)
606335,Withdrawn,0,0.0,0,0.13671796,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1761013,Pass,1,93.33333333333333,1,0.8845649,LULUS (1),LULUS (1)
617238,Fail,0,0.0,0,0.289177,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
397506,Pass,1,78.66666666666667,1,0.64158577,LULUS (1),LULUS (1)
1894419,Withdrawn,0,10.0,0,0.2744056,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
314555,Withdrawn,0,0.0,1,0.55254376,LULUS (1),GAGAL/MUNDUR (0)
590482,Pass,1,74.0,1,0.7046935,LULUS (1),LULUS (1)
473924,Distinction,1,0.0,1,0.5180382,LULUS (1),LULUS (1)
631453,Pass,1,58.0,0,0.45189646,GAGAL/MUNDUR (0),LULUS (1)
524730,Withdrawn,0,0.0,0,0.048543137,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
542622,Fail,0,0.0,0,0.036928065,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
589023,Withdrawn,0,0.0,0,0.29035318,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
596406,Fail,0,82.0,1,0.5905064,LULUS (1),GAGAL/MUNDUR (0)
427321,Fail,0,0.0,0,0.19305135,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
564770,Fail,0,84.0,1,0.61739904,LULUS (1),GAGAL/MUNDUR (0)
496185,Fail,0,47.0,0,0.12026637,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
510914,Withdrawn,0,71.0,1,0.5912472,LULUS (1),GAGAL/MUNDUR (0)
614804,Withdrawn,0,66.0,0,0.47557995,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
593819,Pass,1,100.0,1,0.8040833,LULUS (1),LULUS (1)
576948,Pass,1,0.0,1,0.53890616,LULUS (1),LULUS (1)
2293443,Distinction,1,77.0,1,0.6395156,LULUS (1),LULUS (1)
678819,Distinction,1,92.0,1,0.78505725,LULUS (1),LULUS (1)
553275,Pass,1,72.0,0,0.42510253,GAGAL/MUNDUR (0),LULUS (1)
650451,Withdrawn,0,100.0,0,0.4349756,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
90243,Pass,1,51.0,0,0.4594381,GAGAL/MUNDUR (0),LULUS (1)
685772,Pass,1,67.5,1,0.50112224,LULUS (1),LULUS (1)
404559,Fail,0,0.0,0,0.06650917,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
549334,Withdrawn,0,0.0,0,0.02097894,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2108821,Pass,1,78.0,1,0.6584603,LULUS (1),LULUS (1)
572434,Pass,1,65.0,0,0.41667676,GAGAL/MUNDUR (0),LULUS (1)
579550,Pass,1,90.0,1,0.5722945,LULUS (1),LULUS (1)
685206,Distinction,1,100.0,1,0.5387666,LULUS (1),LULUS (1)
692105,Distinction,1,100.0,1,0.8314032,LULUS (1),LULUS (1)
685776,Fail,0,100.0,0,0.4180576,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
648416,Pass,1,1.0,1,0.73386234,LULUS (1),LULUS (1)
698548,Distinction,1,0.0,0,0.41290143,GAGAL/MUNDUR (0),LULUS (1)
242893,Withdrawn,0,82.0,0,0.21353357,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
612111,Withdrawn,0,0.0,0,0.05113249,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
678262,Withdrawn,0,0.0,0,0.4130196,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2252437,Pass,1,56.0,0,0.3259187,GAGAL/MUNDUR (0),LULUS (1)
555414,Pass,1,73.0,1,0.55878973,LULUS (1),LULUS (1)
622897,Withdrawn,0,0.0,0,0.12382651,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
591655,Fail,0,55.4,0,0.31362906,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
685373,Distinction,1,82.0,0,0.4518084,GAGAL/MUNDUR (0),LULUS (1)
2475886,Fail,0,0.0,0,0.27432618,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
629820,Distinction,1,0.0,0,0.25459546,GAGAL/MUNDUR (0),LULUS (1)
445947,Fail,0,68.0,0,0.32794592,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
620200,Pass,1,96.0,1,0.81914294,LULUS (1),LULUS (1)
526527,Fail,0,38.0,0,0.21977635,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
676742,Withdrawn,0,0.0,0,0.031084288,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2533383,Pass,1,0.0,1,0.56259507,LULUS (1),LULUS (1)
2424697,Withdrawn,0,0.0,1,0.5817674,LULUS (1),GAGAL/MUNDUR (0)
572870,Distinction,1,90.33333333333333,1,0.8098558,LULUS (1),LULUS (1)
1047645,Withdrawn,0,0.0,0,0.4110414,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
499027,Pass,1,65.0,0,0.41946933,GAGAL/MUNDUR (0),LULUS (1)
63044,Fail,0,65.0,0,0.46442053,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
493416,Pass,1,65.0,0,0.35075518,GAGAL/MUNDUR (0),LULUS (1)
503872,Fail,0,0.0,0,0.29227176,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
652886,Pass,1,1.0,0,0.22179279,GAGAL/MUNDUR (0),LULUS (1)
543896,Withdrawn,0,0.0,0,0.07969933,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
83219,Pass,1,60.0,1,0.5393292,LULUS (1),LULUS (1)
635325,Pass,1,71.0,0,0.40954128,GAGAL/MUNDUR (0),LULUS (1)
2672908,Withdrawn,0,0.0,0,0.02694186,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
589471,Withdrawn,0,80.0,1,0.67552483,LULUS (1),GAGAL/MUNDUR (0)
411971,Pass,1,80.0,1,0.73996055,LULUS (1),LULUS (1)
634570,Pass,1,90.0,1,0.868451,LULUS (1),LULUS (1)
203707,Fail,0,79.5,1,0.71337503,LULUS (1),GAGAL/MUNDUR (0)
581648,Withdrawn,0,75.0,1,0.6287555,LULUS (1),GAGAL/MUNDUR (0)
560703,Pass,1,73.5,1,0.6575664,LULUS (1),LULUS (1)
557467,Withdrawn,0,52.5,0,0.38421312,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
488425,Fail,0,78.0,1,0.76281905,LULUS (1),GAGAL/MUNDUR (0)
619927,Distinction,1,98.0,1,0.91912466,LULUS (1),LULUS (1)
379558,Pass,1,60.0,1,0.50520575,LULUS (1),LULUS (1)
388041,Withdrawn,0,0.0,0,0.03724438,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
631960,Withdrawn,0,0.0,0,0.11929294,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
650353,Withdrawn,0,0.0,0,0.026634866,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
482071,Pass,1,95.5,1,0.6081418,LULUS (1),LULUS (1)
504243,Pass,1,96.0,1,0.8770378,LULUS (1),LULUS (1)
586060,Fail,0,0.0,0,0.3541107,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
691281,Fail,0,0.0,0,0.27505568,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
632559,Pass,1,0.0,0,0.35917595,GAGAL/MUNDUR (0),LULUS (1)
446077,Fail,0,0.0,0,0.39924985,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
595241,Fail,0,54.0,0,0.16255438,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
571880,Pass,1,69.0,1,0.5405349,LULUS (1),LULUS (1)
500618,Pass,1,82.0,1,0.64894485,LULUS (1),LULUS (1)
625185,Pass,1,93.0,1,0.86107934,LULUS (1),LULUS (1)
400729,Withdrawn,0,0.0,0,0.034976467,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
522082,Pass,1,75.77777777777777,1,0.6098949,LULUS (1),LULUS (1)
102850,Pass,1,68.0,1,0.559508,LULUS (1),LULUS (1)
482868,Pass,1,65.0,0,0.387313,GAGAL/MUNDUR (0),LULUS (1)
649206,Distinction,1,0.0,0,0.3038591,GAGAL/MUNDUR (0),LULUS (1)
590310,Withdrawn,0,0.0,0,0.048491932,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
106095,Pass,1,1.0,1,0.5085053,LULUS (1),LULUS (1)
2142516,Pass,1,89.0,1,0.68091094,LULUS (1),LULUS (1)
632135,Withdrawn,0,90.0,0,0.46056604,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
555316,Fail,0,40.0,0,0.17696436,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
652226,Pass,1,100.0,1,0.8205508,LULUS (1),LULUS (1)
532895,Withdrawn,0,94.0,1,0.80414027,LULUS (1),GAGAL/MUNDUR (0)
678941,Distinction,1,0.0,0,0.31541926,GAGAL/MUNDUR (0),LULUS (1)
2353787,Withdrawn,0,0.0,0,0.025936196,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
677197,Fail,0,0.0,0,0.47953454,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
526741,Fail,0,67.0,1,0.5620583,LULUS (1),GAGAL/MUNDUR (0)
132511,Fail,0,75.0,1,0.60275984,LULUS (1),GAGAL/MUNDUR (0)
91801,Withdrawn,0,69.0,0,0.36835787,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
618858,Withdrawn,0,0.0,0,0.052343898,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
132475,Pass,1,0.0,1,0.60294276,LULUS (1),LULUS (1)
2533650,Fail,0,78.0,1,0.5105147,LULUS (1),GAGAL/MUNDUR (0)
648613,Pass,1,92.5,1,0.8493342,LULUS (1),LULUS (1)
2678993,Withdrawn,0,82.0,1,0.7082378,LULUS (1),GAGAL/MUNDUR (0)
74524,Fail,0,0.0,0,0.3496115,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2588655,Fail,0,68.5,0,0.19466987,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
681211,Pass,1,75.0,1,0.50624806,LULUS (1),LULUS (1)
510873,Pass,1,60.0,0,0.4497551,GAGAL/MUNDUR (0),LULUS (1)
580860,Distinction,1,0.0,1,0.50579375,LULUS (1),LULUS (1)
678382,Withdrawn,0,0.0,0,0.026634866,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
606930,Withdrawn,0,76.33333333333333,1,0.6195216,LULUS (1),GAGAL/MUNDUR (0)
611588,Withdrawn,0,55.0,0,0.28549364,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
253633,Pass,1,80.0,0,0.47989824,GAGAL/MUNDUR (0),LULUS (1)
693744,Withdrawn,0,0.0,0,0.031084288,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
152320,Pass,1,80.16666666666667,1,0.6054984,LULUS (1),LULUS (1)
587054,Pass,1,100.0,1,0.7921181,LULUS (1),LULUS (1)
305702,Withdrawn,0,46.333333333333336,0,0.24864137,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
639522,Pass,1,81.66666666666667,1,0.6290404,LULUS (1),LULUS (1)
632898,Fail,0,79.0,0,0.46768597,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
502353,Withdrawn,0,0.0,0,0.2807769,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2205383,Fail,0,93.0,1,0.8648235,LULUS (1),GAGAL/MUNDUR (0)
680981,Withdrawn,0,75.0,0,0.28828645,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
512693,Withdrawn,0,0.0,0,0.12225623,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
535506,Pass,1,85.0,0,0.38653272,GAGAL/MUNDUR (0),LULUS (1)
688297,Withdrawn,0,0.0,0,0.029558001,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
697998,Pass,1,82.66666666666667,0,0.4733895,GAGAL/MUNDUR (0),LULUS (1)
571000,Withdrawn,0,0.0,0,0.2723885,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
330723,Withdrawn,0,62.0,0,0.3270116,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
563819,Pass,1,72.0,1,0.56611073,LULUS (1),LULUS (1)
510868,Withdrawn,0,55.0,0,0.24569441,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
587509,Fail,0,71.0,1,0.6107534,LULUS (1),GAGAL/MUNDUR (0)
517731,Pass,1,52.0,0,0.4428046,GAGAL/MUNDUR (0),LULUS (1)
510070,Withdrawn,0,70.0,1,0.6440641,LULUS (1),GAGAL/MUNDUR (0)
625043,Withdrawn,0,0.0,0,0.1533704,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
393934,Fail,0,92.0,1,0.80390584,LULUS (1),GAGAL/MUNDUR (0)
2643555,Pass,1,83.0,1,0.7084468,LULUS (1),LULUS (1)
617307,Withdrawn,0,0.0,0,0.05113249,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
599429,Fail,0,0.0,0,0.30677375,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
596513,Pass,1,1.0,1,0.7181588,LULUS (1),LULUS (1)
651176,Fail,0,20.0,0,0.11290161,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
488929,Withdrawn,0,0.0,0,0.07417352,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
573712,Withdrawn,0,62.0,0,0.45671088,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
619204,Pass,1,88.0,1,0.5904306,LULUS (1),LULUS (1)
479892,Withdrawn,0,0.0,0,0.37403002,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
507671,Withdrawn,0,72.0,0,0.48707137,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
498841,Withdrawn,0,87.5,1,0.6513249,LULUS (1),GAGAL/MUNDUR (0)
681235,Pass,1,87.0,1,0.7182697,LULUS (1),LULUS (1)
475681,Fail,0,0.0,0,0.021684842,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2055671,Withdrawn,0,75.0,1,0.6861115,LULUS (1),GAGAL/MUNDUR (0)
643326,Pass,1,70.0,1,0.65851456,LULUS (1),LULUS (1)
645529,Withdrawn,0,0.0,0,0.05113249,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
506705,Pass,1,79.33333333333333,1,0.65242934,LULUS (1),LULUS (1)
48040,Pass,1,60.0,1,0.6189429,LULUS (1),LULUS (1)
586393,Fail,0,0.0,0,0.06025005,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
579081,Distinction,1,94.0,1,0.82291824,LULUS (1),LULUS (1)
583056,Withdrawn,0,61.0,1,0.5289075,LULUS (1),GAGAL/MUNDUR (0)
650850,Fail,0,61.5,1,0.58853436,LULUS (1),GAGAL/MUNDUR (0)
576368,Fail,0,65.0,0,0.39409345,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
301128,Withdrawn,0,0.0,0,0.02694186,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
608221,Fail,0,0.0,0,0.2994194,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
100561,Fail,0,70.0,0,0.3912125,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
544627,Fail,0,64.625,0,0.44028822,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
649578,Fail,0,100.0,1,0.72784644,LULUS (1),GAGAL/MUNDUR (0)
1561431,Fail,0,20.0,0,0.21269739,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
